"Hùndert·kylööniga","(m, -e): hundert Kilogramm schwere Person, Sache: a Hùndertkilöniga ma [i ds Zwärgesitzli im Breggaschlùnn] nit drinn (pm 112).",""
"hùndert·maaḷ","(Part.): hundertmal (allg.). ↑Zaaḷ.",""
"hùndertschta","(k. Steig.; -i, -s): hundertste(r) (allg. / wh 195). ↑Zaaḷ.","[auch hùndergscht (wh)]"
"Hùndert·schwyzer","(m, unveränd.): Schweizergardist (Trachten 134). ‡Militäär.","[der Sollbestand der Schweizergarde beträgt seit Jahren 100 Mann]"
"Hùnds·fryggḷ","(m, -le): a) Ragout, gebratenes Hundefleisch (Üb1 Ta1 He1); b) aussergewöhnl., meist nächtl. Mahlzeit, hier mit Hundefleisch (Fr1 Ta1).","[auch Hùnefryggù (Ta1) (r) heute werden Hunde kaum mehr gegessen]"
"Hùnds·lengi","(f, -ene): ❶ gr. Länge, räuml. u. zeitl. (Fr1); ❷ Adj. sehr lang: hie a de Schmidgassa isch a hùndslengi spiegùglatti Zyberla bys wyt gäge ds Gautertöörli ggange (aj Alergattigs122).",""
"Hùnds·tùmmer","(m, -e): zweirädriger Karren, der von einem Hund gezogen wird: wa Poffets Peeti näben ùm Hùndstùmer z dǜruuf zäberlet fùr i d Cheesery (pb Isi43).",""
"Hùnds·vùrlocheta","(f, -e): eig. Begräbnis eines Hunds; nur in • Ra.: dù muesch o a jederi Hùndsvùrlocheta debyy syy du musst überall dabei sein, auch an nichtigen Anlässen (Gi1); SYN: Chäferfescht. ↑Fescht.","[zu (e) Hùnn vùrloche; zu -eta s. Tanzeta ]"
"hùne·elend","(k. Steig.): hundeelend, kotzübel: as sygi iim so schlächt ù hùne-elend (pb Spät110); SYN: schlächt.",""
"Hùnefryggù"," s. Hùndsfryggḷ.",""
"Hùnger","(m, kein Pl.): Hunger (allg.); e mueß hie vor Hunger verreble (Stalder 1819: OL); er hed a grüselecha Hunger müesse lîda (Stalder: UL); heschù Hùnger, de friss a Tùmmer Spottspruch (Ta1); SYN: Schwytt. ↑Hùngersnoot. ZSS: Schwyy~.",""
"Hùngergi","(f, -e): hungrige Person (Ta2 Ss). vgl. Anhang 1.","[auch Hùngriga, m (Ta2)]"
"hùngerig","(-er, -scht): hungrig (allg. / wh 75); hùngergi Lütt (Ss1); SYN: schwyttig.","[auch hùngerg (Ss1), heute meist hùngrig ]"
"Hùnger·grueba","(f, -e): Vertiefung unter dem Rückgrat beim Rindvieh (pk). ‡Chue.","[man erkennt an dieser Körperstelle, ob die Kuh sich sattgefressen hat (r) Id 2,693: GR, SZ, ZH]"
"Hùngersnoot","(f, -öö-): Hungersnot: so git es no im selbe Lann a große Hungersnoth (Stalder 1819: UL); ↑Hùnger.",""
"Hùngertuech","(n, -tüecher): Tuch, mit dem in der Fastenzeit der Altar bedeckt wird (Üb1). • Ra.: am Hùngertuech müesse gnaage fast verhungern (Gi1).",""
"Hùngg","(m/n, kein Pl.): ❶ Honig (allg.; sds 5,192 / wh 50, 126); aber d's Hung hette mu do chibisch gär (FZ 18.1.1898). ↑ Bieni, Ggomfitüür. ❷ Rahmschicht auf gekochter Milch (sds 5,162: Fr); SYN: Rumm1.","[auch Honig (neu / Fr2) (r) zu mhd honec 'Honig' (r) Id 2,1367]"
"hùngge","(g-et): Honig machen (wh 211); as Gärnli vur d's Gsicht thue - asoe cha mu scho hunge (FZ 18.1.1898); ↑schlöǜdere.","[Lautung hùng-ge, nicht wie Subst. Hùng-gg 'Honig']"
"Hùngg·hafe","(m, -ä-): kl. Gefäss für Honig: si hi linggs ù rächts alz uusgschnouset, ù verlecht hi si a vola Hùnghafe gfùne (pm 85).",""
"hùngrig"," s. hùngerig.",""
"Hùnn","(m, Hùne/Hǜnn): ❶ Hund (allg. / wh 182, 244); ‡Gficht, ‡Tier. SYN: Hǜnzḷ, Wauwau. U-BEGRIFFE: Brack, Hǜnta, Hùnzi. ↑Bäri. ZSS: Fotzḷ~, Lùmpe~, Pschys~, Schnùder~, Schys~, Sou~, Sǜǜferi~, Tryybhǜndli, Tschùmpḷ~. ❷ Alkohol-Rausch (neu / Wü2 Üb2 Fr1 ML2); a Hùnn im Grinn (He2); a ù Hùnn vùrwǜtscht (We2); SYN: Stǜǜrni. ZSS: Mylyoone~. • Raa.: z Hùnn am Fǜdle woone abgelegen wohnen (Gi1 / pb S-1b) • ùf ùm Hùnn syy müde, abgeschlafft sein (neu / Fr1 Ta2 Gi2 Re2) • scheme/schäme/ schöme wyn a nassa Hùnn wirklich schämen, aufrichtig bereuen (allg1 Wü2 Ta2 We2 OL2); i ha mi gschemt wyn a nassa Hùnn ù ha mi wöle ga kaute (ms 94) • nit Hùnn syy etwas nicht verabscheuen, nicht missachten: ma isch ja nit Hùnn, gau (Gi1) • das Wätter, ma jagti ja a ki Hùnn usi so ein Hundewetter (pm 60) • zyt wan i d Lüt pchene, han i d Hùne gäär (Volkskalender 1996, 61) • a fuula Hùnn Faulpelz: lieber nüüt wärche, aus a fuula Hùnn syy! (Volkskalender 1996,62) • ùnder alùm Hùnn ganz schlimm (We2).","[Dim. Hǜndli (wh 71) (r) mhd hunt 'Hund'; zur Lautung s. Anhang 3.11 (r) Id 2,1421; Ra.: Id 8,757: nur wie-n-e agseichte Hund ]"
"Hùnts·hode","(m, unveränd.): Herbstzeitlose, hell lilafarbene Blume, giftig (Wü1 Re1 Pl1 Ss1 / wh 146); ‡Meie. SYN: Herbschtzytloose, Hùntshose.","[prakt. † (r) Id 2,994]"
"Hùnts·hose","(Pl.): Herbstzeitlose (wh 146). SYN: Hùntshode.","[† (r) verhüllend aus schwzdt Hundshode; so genannt wegen der Form von Samenkapsel u. Beere (Id) (r) Id 2,1694]"
"Hùnts·hǜttli","(n, -eni): Hundehütte (wh 131).","[auch Hùntshüüsi (wh)]"
"Hùnts·hüüsi","(n, -eni): Hundehütte (wh 131).",""
"Hùnzera","(f, -e): ❶ Bett (derb / Dü1 Gi1 Re1 Si1); SYN: Bett. ❷ zerwühltes, auch halb zerfallenes Bett (Üb1 Ta1 We1); ❸ einfache Schlaf-, Lagerstelle, zB auf der Alp (We1 Pl1 Ss1); SYN: Gaschtera. ❹ kl. Bett auf Rädchen, das man tagsüber unter das Elternbett schob (Ss1); SYN: Charrli.","[veraltet (r) wohl aus *Hùnds-era 'Bett (wie) für einen Hund'; ev. analog zu Gaschtera, das als Gascht-era 'Bett für den Gast' interpretiert wurde od. ev. als direkte Ableitung auf -era mit der urspr. Funktion der Bezeichnung einer Stätte (Stlader 220) (r) fehlt in Ma-Wbb; zur Herkunft s. Szadrowski 1918,25]"
"Hùnzi","(n, -eni): kl. Hund, Welpe (wh 73). ‡Hùnn.","[auch Hùnzeli (wh), Hǜnzeli (pb S-7)]"
"Hǜndi","(f, -ene): Hündin (sds 8,118: Ta). SYN: Hǜnta.",""
"Hǜnta","(f, -e): Hündin (sds 8,118: Gu UL Fr He We OL); ‡Hùnn. SYN: Hǜndi, Mätz.","[Id 2,1477: nur Schwb.; sds: nur BE-ML, FR]"
"Hǜnti","(n, -eni/-ini): Himbeere (allg.; sds 6,142 / wh 73, 172); ‡Böri. SYN: Himmböri. ↑ Hǜntischnitta, Hǜntistock, Hǜntistuda.","[auch Hinti (Gu1; sds: Gu Gi) (r) alltäglich (r) ahd hintberi; dieses ev. zu Hinde 'Hirschkuh' + Beere (r) -ǜ- und Neutrum nur FR (r) Id 4,1476]"
"Hǜnti·schnitta","(f, -e): süsse Himbeer-Speise (Thürler). ↑Hǜnti.","[zubreitet, indem man Brot in Butter röstet, die zerdrückten Himbeeren mit Rahm u. Zucker vermischt u. draufstreicht (BzH 1933,39)]"
"Hǜnti·stock","(m, -ö-): Himbeerstrauch, bes. im Garten: as het Chriesechreemer im Hǜntistock (Üb1); ↑Hǜnti.",""
"Hǜnti·studa","(f, -e): wilde Himbeerstaude: [chäme mier] ùfn a Hiiteri mit Stöck (...) ùn a Huuffe Hǜntistude ù Bramberidoerne (pb Verse21). ↑Hǜnti.",""
"Hǜnzḷ","(m, -le): Hund (derb / Ta2). SYN: Hùnn.",""
"hǜpfe","(g-t): ❶ hüpfen, springen. SYN: ggùmpe. ❷ trippeln, kindlich gehen (Gu2 Ta2 Re2); SYN: tschöderle.","[auch hǜpferle (Ta2) (r) neu]"
"hǜpsche","(g-et): a) hübscher machen, werden (wh 211); zyt denn [de Schuelzyt] het es no ghǜbschet ghääbe (pb Spät146); b) bessern, zB Wetter (Ta1); SYN: guete.","[auch hǜbsche (wh)]"
"hǜpschli"," s. hǜbscheli.",""
"Hüpla","(f, -e): nur in • Ra.: i d Hüpla nää in die Zange nehmen, zur Rede stellen; züchtigen (Gu1 Dü2 Üb1 Fr1 ML1 He2 OL1 Gi2 Pl2 Ss2); nahi nümpt er de Tschängl i d Hüpla (pb Verse31); ↑chriege.","[auch Hypla (Re1 Pl1) (r) Id 2,1490]"
"hùpp","(-er, -scht): nach oben gewölbt, gebogen, konvex (wh 156); a) von Pfanne mit krummem Boden: a hùppi Pfana (SE1); ↑ chrùmm, pùgglet. b) von wackelndem Tisch, Bank (Fr1).","[veraltet (r) ev. zur Sippe von Huube 'Haube', Hùbel 'Hügel' (r) Id 2,1486: nur BE-OL]"
"hüpserle","(g-et): Hüpfspiel der Mädchen auf viereckigen Feldern (Wü1). ↑Hǜmḷspǜḷ.",""
"hüraate"," s. hiraate.",""
"hüraschple","(g-et): heiraten (humor.); Ggytarùs Peeti [het] ds Trynikäti Bùntschù ùs Santi Vaschtels ghüraschplet (aj Rollimoos17); ↑meele.",""
"Hǜrli"," s. Hǜrrli.",""
"hǜrne","(g-et): nachdenken, überlegen (neu / Wü Üb2). SYN: sǜne.",""
"Hǜrni","(n, -eni): Gehirn, a) Körperorgan (allg. / wh 73, 91); ‡Yyggricht. b) Sitz der Geisteskräfte u. des Verstands (Wü2); SYN: Vùrstann.","[auch Hirni (Gu1) (r) Id 2,1614]"
"Hǜrni·arschǜtterùng","(f, -e): Hirnerschütterung: zùm Byspǜl by myr Hǜrniarschǜtterùng i dr vierte Klass (pb Spät108); ‡Vùrletzùng.",""
"Hǜrrli","(n, -eni/-ini): ❶ kl. Holzrohr od. Horn im Wurstdarm, damit man Fleisch besser einfüllen kann (wh 56); ↑Röörli. / ↑metzgge. ❷ kl. Melkfett-Gefäss am Melkstuhl (Dü1 Pl1 / wh 56); ‡Gfääs. ↑Stifass. ❸ Drahtgitter mit Holzrahmen zum Dörren (Üb1); ↑döre.","[auch Hǜrli (wh) (r) 1. †, 2. bald (r) zu Hörnli 'Hörnchen', über südl. schwzdt Höreli (r) Id 2,1617]"
"Hǜrt","(m, -e): Hirt, Senn (wh 91, 99, 122); as sygi früjer asmal a Hǜrt im Lawati gsy, a frena (pm 110); ‡Puur. ↑Hǜrtena. ZSS: Bäärg~.",""
"Hǜrtena","(f, -e): Hirtin (abschätzig); das isch doch di früjeri Hǜrtena vam Lawati (ar 79); ↑Hǜrt.",""
"Hǜrte·täschli","(n, -eni): Unkraut Hirtentäschel (Ta1). ↑Ggjätt.",""
"hùrti","(-ger, -gscht): schnell (We1 Re1 Ss2; sds 6,33: Üb We He Gi Ss / wh 75); bringet huerti 's best Chleid o legget ums a (Stalder 1819: UL); fùr syr Läbtig Ross z strigle (...) sygen er epa no hùrti gschǜchta gnue (pb Isi53); hùrti nay bald danach (We1); SYN: flingg.","[auch hùrtig (sds: He / wh), huerti (Stalder) (r) Id 2,1653]"
"Husaare·bùḷver","(n, kein Pl.): nur in • Ra.: Husaarebùḷver mache auf den Schultern reiten lassen (sds 5,76: Pl); ↑nackne.","[fehlt in Ma-Wbb]"
"husaschte","(g-et): ❶ Haushalt führen, im Haus arbeiten (Wü2 Üb ML1 He2 OL1 Gi2 Ss2); [ds Bǜneli isch] i sys Hǜttli ùf Tschǜplere ggange ù het aliinig ghusaschtet (pm 49); ‡wärche. SYN: sandutte. U-BEGRIFFE: blätze, choche, feesche, gglette, pùtze, wäsche, etc. ❷ (neg. Beigeschmack) unordentlich, eigenartig Haushalt führen (Gu1 Dü1 Pl1); SYN: muesle, sende.","[auch husaschtere (Ss2), husaschtre (Wü1) (r) veraltend (r) zu schwzdt aschte 'streben nach' (Id), 'das Land bebauen, pflegen' (dwb); dieses ev. zu aschte 'Ästre treiben', Zus'hang unsicher (r) Id 1,577: 'im Haus herum geschäftig sein' (nur BE)]"
"husche","(g-et): schnell gehen, mit gr. Schritten gehen, huschen (Fr2). SYN: jùfle.","[Id 2,1760]"
"Hùschli","(m, -eni): a) unsorgfältigen Arbeiter (Baeriswyl); b) einfältige, dumme Person (pb S-7); vgl. Anhang 1.","[auch Hùscheli (pb), Hùschla, f (Baeriswyl)]"
"hüscht","(Part.): nach links, urspr. Zuruf an Zugpferde (allg1 / wh 63); as treeit sys Chöpfli hüscht ù hùtt (übertr. / pb Verse46); hüscht ùma (pk); ↑hüü.","[auch hüüscht (Dü1 Üb1 Ta1 Gi1 Pl1 Ss1) (r) Herkunft unbekannt]"
"huschte","(g-et): ❶ a) hasten, schnell arbeiten: [z'Charschtmariani] het ds Jammere gwöhnlich im Springe n' u Huschtere n' awäg g'macht (vs 1917,299); SYN: fisle. b) zu schnell, unsorgfältig arbeiten (Gu1 Üb1); ↑schǜble. ❷ jmdn. antreiben, hetzen: si hets [ds Miitli] nit meh a so ghuschtet u gschüblet u het drfür umhi meh bätet u den Arme guets ta (vs 1913,29); SYN: hüüe. ❸ hantieren, mit Pferden fuhrwerken (We1 / wh 105: ""See""); ↑chare.","[auch huschtere (vs) (r) Id 2,1765]"
"hüschte","(g-et): hasten, schnell arbeiten (Si1); är het a wee afa haje ù haschte, ù horsche ù hüschte (vs GuC67); SYN: fisle.","[zu hüscht (r) Id 2,1766; Marti 1967,131: hüschtere 'fuhrwerken; antreiben']"
"husee"," s. use.",""
"Hus·egge","(m, unveränd.): äussere Ecke eines Hauses: ùverschamt het d Bysa kuttet linggs ù rächts ùm d Huseggen ùm (pb Verse76).",""
"Husgang","(m, -e-/-ä-): Flur im Hauptgeschoss (sds: Gu Dü Üb ML Gi Pl); nùmen i Huusgang yhi (pb Verse29).","[auch Huusgang (pb)]"
"Hushaḷt","(m, -ä-): Haushalt. SYN: Menaasch.",""
"hus·hooj","(k. Steig.): haushoch (wh 110).",""
"husiere","(g-t): a) hausieren, Waren feilbieten; b) aufdringlich zum Haus kommen, stören (übertr.); di sälb Nacht, wa de Hutätä a so ghusiert het (pb Verse21).",""
"Husierer","(m, unveränd.): Hausierer (pk). SYN: Gùmi1.",""
"huslecht"," s. huslich.",""
"huslich","(-er, -scht): sparsam (wh 76); va füfùvierzg aan isch er huslecha choe ù het di Nötleni (...) ging hùrtig ùf d Reiffysekassa traage (pb Isi10).","[auch huslig (wh), hüslich (wh), huslecht (pb) (r) zu Huus, huuse; vgl. CH-hochdt hauslich 'sparsam' (Wahrig) (r) Id 2,1745: huslich (CH), hüslich (nur Simm., FR-OL)]"
"Husplatz","(m, -ä-): zum Haus gehöriger Vorplatz (sds 6,97: Gu SE). SYN: Hoof.",""
"Hus·schlùssḷ","(m, -le): Hausschlüssel (Ta1 Gi1).",""
"Hus·stüür","(f, -e): Aussteuer (Re1). SYN: Trossḷ.",""
"Hus·tach","(n, -techer): Hausdach (wh 110).",""
"Hustaage","(m, unveränd.): Frühling (Gu Dü1 Wü1 Üb2 Fr1 Ta1 He We2 Gi2 Si2 Ss1; sds 6,8: Gu Wü Üb Fr Ta He Gi Pl / wh 157); wenn im Hustage d Rǜnnerstraale ùfùm Öpfelbùùm tüe näschte (pm GuC69); SYN: Ustaage.","[älter (r) mhd aleman u-tac, m 'Frühling, Hinaus-tage'; h- ist Umdeutung nach 'Haus' (r) Id 12,815]"
"Hustaage·wiid","(f, -e): im Frühling zum Weiden benutzte Wiese: d Hustaagewiid ù d Herbschtwiid isch di glyychi (pk).",""
"Hus·tǜǜr","(f, -e): Eingangstür (wh 110).",""
"Huswärch","(n, unveränd.): Wohnteil des Bauernhauses (pb S-A). SYN: Woonggriis.",""
"Huswùùrz","(m, kein Pl.): Hauswurz, Dickblattgewächs das bes. auf den Dächern wächst (Ta1 / Thürler); ‡Studa. ↑Oktooberli.","[auch Huswǜǜrza (Thürler) (r) früherer Glaube, dass Huswùùrz auf dem Dach vor Blitzschlag bewahre; auch gegen Ohren- u. Zahnweh verwendet; wenn der Huswùùrz einen Blütenstängel treibe, müsse jmd. im Haus sterben (BzH 1933,34)]"
"Huswyyb","(n, -er): Hausfrau (meist derb); daß alz dür d'Seisa ahirollet, was wir Huswiber d'Wocha dür erhuse u-n-erwärhe (Sense 1863).",""
"Hutätä","(m, kein Pl.): Kinderschreckgestalt, mit der vor dem Zu-spät-heimkommen und dem Betreten des Walds gewarnt wird (sds 5,9ff: Ta Gi); der Utata mit sir Chupela grüeni Hündleni (FN 12.12.1908); SYN: Nachtjieger. ↑ (böösa/schwarza) Maa1, Fùchs, Ggordeiena, Häx, Hùùri, Lantjieger, Pöögga, Poolimaa, Rababu, Sägessemaa, Ùnghüür, Wiggla.","[auch Utata (FN)]"
"hüteges·taggs","(Part.): heutzutage (Gi1 / wh 122). ↑hütt.",""
"hùtsch","(Part.): Lockruf für Kälber (sds 8,20). ↑ssä-ssä.","[auch hötsch (sds: Ta), hutsch (sds: Üb He), hùtschi (sds: He), hùtscheli (sds: Gu We Gi) (r) Herkunft unbekannt; ev. Anklang an schwzdt Chutschi 'Kühlein' (r) Id 2,1801]"
"hùtschi"," s. hùtsch.",""
"Hutt","(f, -ü-): ❶ a) Haut (allg.); ‡Lyyb. ↑ Wäärza, Zyttrussa. ZSS: Göyse~, Hüener~. b) Fell, Tierhaut (wh 105); näy isch es anstatt a läbegi Chatz nùme no ds Hüttli gsy (fa Chatz); ‡Tier. SYN: Fäḷ, Hutteta. ❷ Schale, zB der Zwiebel (sds 6,180: We); SYN: Hùḷtscha. ❸ Rahmschicht auf gekochter Milch (Dü1; sds 5,162: Gu UL Fr Ta Gi Pl); SYN: Rumm1.","[zur Lautung s. Anhang 3.8 (r) Id 2,1774]"
"hùtt","(Part.): ❶ nach rechts, urspr. Zuruf an Zugpferde (allg1); as treeit sys Chöpfli hüscht ù hùtt (pb Verse46); ↑hüü. ❷ eilig, sich beeilend: witer wuha, u na wié hut, plange si o scho lang [afa z chriege] (FN 22.3.1913); SYN: pressant.","[auch hott (Gu1 Dü1 He1 We1 Gi1 Si1 Pl1) (r) Herkunft unbekannt (r) Id 2,1778]"
"hütt","(Part.): heute (allg.; sds 6,21 / wh 66, 108, 122); ↑ geschter, hinacht, hütteges·taggs, moonerisch, moor, namoor, nächti, vùrgeschter.","[auch hǜtt (Fr1 Ta2 Si2 / wh) (r) zur Lautung s. Anhang 3.8 (r) Id 2,1780]"
"Hùtta","(f, -e): Rückentragkorb, a) für landwirtsch. Verrichtungen u. Botengänge (allg1 Gu2 Dü2 Fr2 We2 Gi2 Re2 Ss2; sds 7,66; 6,136: Pl Ss / wh 71); wo wost du he mit dir Hotta o was hast du da dri? (FZ 22.3.1892); was hesch du i der Hùtta? (Aeby 110); ↑ Brenta, Chratte, Chrùtza. ZSS: Häppere~, Matthùttli, Rüemi~, Schuelhùttli, Wǜschete~. b) Tragkorb des Bäckers, des St. Nikolaus (Dü1 Ta2; sds 7,68: Dü Üb Fr ML Gi); ↑bache. ZSS: Broot~.","[auch Hotta (FZ), Dim. Hùttli (Gu Fr1 Ta1 He1 Re2; sds: Gu He / wh), Hùtteli (r) lebendig (r) ev. verwandt mit Hütte u. Haus; dann urspr. Bed. etwa 'worin etwas geborgen wird'; vgl. frz hotte aus germ (r) Id 2,1778]"
"Hǜtta","(f, -e): a) Hütte (wh 189, 245); ↑Huus. ZSS: Bäärg~, Chaḷberhǜttli, Hùntshǜttli, Plätterhǜttli, Schalewärch~, Sprǜtzehǜttli, Tätsch~. b) Dorfkäserei (sds 8,46: Üb); SYN: Cheeseryy. • Ra.: si het tou Houz vor de Hǜtta gr. Busen (We1); ↑Brùscht.","[auch Hǜttli (Üb1)]"
"hutte","(g-et): häuten: nam Sùnebrann han mi ghuttet as wyn a Schlanga (Fr2). ↑usshüttle. / ↑Hutteta.","[Id 2,1777 nur: hütte 'Haut wechseln']"
"Hùtteli","(n, -eni): Flachssamen-Kölbchen (pk 1980, 9). ZSS: Matt~.","[Id 2,1779: nur Zs.: Matt~]"
"Hùtter","(m, -e): ungekämmtes, vernachlässigtes Kind (pb S-1b). vgl. Anhang 1.","[Herkunft unklar; ev. zu ält. berndt Huter 'unerträgliches Scheltwort' (Id 2,1779) (r) Einzelbeleg (r) fehlt in Ma-Wbb]"
"Hutteta","(f, -e): ❶ Häutung, das Häuten, zB nach Sonnenbrand, Verbrennungen (Pl1); SYN: Schinte. ↑Zyttruussa. / ↑hutte. ❷ abgezogene Haut, zB von Tier (Pl1); SYN: Hutt.","[zu hutte; zu -eta s. Wǜscheta (r) Id 2,1777 nur: hütte 'Haut wechseln']"
"hǜttne","(g-et): daheim, im Haus bleiben: hüt isch a Taag zùm hǜttne (pb S-8: ""bes. in Plasselb"").","[vgl. SI-Wb: hǜttne 'Berghütte od. Stall bauen']"
"hùtzere","(g-et): lustig treiben, gut aufgelegt sein (Ss1).","[zu schwzdt Hùtzer 'zerlumpte Person', urspr. wohl 'Landstreicher'; falls zu mhd hutzen 'sich schwingend bewegen'; zum Bed.-Zus'hang vgl. lumpen zu Lump (r) Id 2,1836 nur: hùtzere 'lumpig aussehen']"
"Hüü","(n, kein Pl.): Pferd (humor. / We1). SYN: Ross.","[zu hüü 'Zuruf an Zugpferde: vorwärts'; vgl. Kinderroman vom Rösslein Hü (r) Id 2,862: Hühüü, Hottihüü 'Pferd']"
"hüü","(Part.): Aufforderung: vorwärts, schnell, urspr. Zuruf an Zugpferde (Dü1 Üb2 He2 We1 Gi1 / wh 63); eppa de hüü (He2); SYN: ale, eins-zwei. ↑ anandernaa, flingg, hüscht, hùtt, tuttswytt, vǜretsi.","[Herkunft unbekannt (r) Id 2,861]"
"hùùba"," s. hùba.",""
"huuche","(g-et): a) hauchen, hör- u. sichtbar atmen, bes. im Winter (wh 157, 212); b) atmen, einatmen (gehoben); ds Eselchrutt huucht o scho de Hustage (pm 84).",""
"hüüe","(g-et/ghüüe): ❶ jmdn. antreiben, anspornen (Wü1 ML1 Gi1 Ss1); andersch ischt düre Tag nit vül gredts choe weder g'hüjet u g'hajet (vs 1913, 29); ‡rede. SYN: haje, huschte, hytzgge, rǜble, schǜble, trǜbùliere. ↑ aazǜnte, (ùf d Bii) tue, (hüü) sääge. ❷ sich beeilen, wetteifern (Fr1 Re1); dr Wyybermäärit, dä hets usa ghüüe [?], det het es zablet ù gwalblet (Tschopp 54); SYN: fisle. ↑springe.","[auch hüje (vs), hüe (Ta2 We2) (r) Id 2,863: nur BE, FR]"
"Hùùf","(f, Hǜǜf): Hüfte (wh 101). SYN: Hùft.","[† (r) ahd hšf 'Hüfte']"
"Huuffe","(m, -üü-/Hüüffene): ❶ Haufen (allg. / wh 182); ùn a Hiiteri mit Stöck, wa im Bode gfuulet hii, ùn a Huuffe Hǜntistude ù Bramberidoerne (pb Verse21); SYN: Bäärgeta. ZSS: Aambiisse~, Chlamere~, Choole~, Mǜscht~, Mùtt~, Schärr~, Schwenti~. ❷ viel, gr. Menge allg. (Ta2 Pl1); es sy ganz a Huuffe z Mäss gsyy (Üb1); as het Hüüffene gschnyyt (pm 55) • Raa.: z Huuffe kye ohnmächtig werden (Ta1 Gi2); we dä as Träneli Bluet gseet, muess mù Angscht haa, är kiegi z Huuffe (pb Spät96); ↑ Öpfle (i d ~ kye), Stǜǜrni. • z Huuffe tue anhäufen, in Mengen sammeln: nahi het er di Choole usaggrǜblet ù si z Huuffe taa (pm 38); ↑tǜsche. • aḷz ùbere Huuffe schmiize Pläne nicht einhalten, Ideen abändern (pk) • z Hüüffene massenhaft, viel: Bletter, wa va de Bǜǜm acha kie, ds Hüfene (Vaucher 38); ↑vǜḷ.",""
"hüüffele","(g-et): aufhäufen, Haufen bilden, bes. Getreide (wh 74); si [sy] o streng am Sùmere, sy fertig z hüüfle, itz tüe si bine ù laade (pb Isi19); ‡sùmmere. SYN: tǜsche.","[auch hüüfflene (wh 211), hüüfle (pb)]"
"Hüüffeler","(m, unveränd.): primitive Maschine zum Zusammentragen u. Aufhäufen des Getreides nach dem Mähen (Ta1); ↑Lyöös.",""
"Huuffeta","(f, -e): gr. Haufen, gr. Menge (Ta2). SYN: Bäärgeta.","[in Anlehnung an Wörter wie Choorbeta, bei denen die Endung -eta den Aspekt der Mengenbezeichnung hervor-hebt, wird -eta als Intensivierung auch Wörtern angehängt, deren Grundbed. bereits eine Mengenbezeichnung ist]"
"hüüfflene"," s. hüüffele.",""
"Hüüffli·räche","(m, unveränd.): gr. Heurechen (Pl1); wyn an Aantraager, a Hüüfflirächen ùn a Flegl uusgseet (pb Spät87); ↑Äärnt.",""
"huule","(g-et): ❶ heulen, bes. Hunde (Ss1; sds 8,120: Gu UL Fr ML Gi Ss); da ù dett het a Hùnn ghuulet (Aeby 22); ↑brüele. ❷ schluchzen, weinen: Löcher git is drin, ass dù va Schmärz muesch huule (ms 85); nai het er afa huule wyn as Chinn (Kolly 50); ma wiiß nit, sol mù huulen oder helmente (pb Spät68); SYN: plääre.","[auch hüüle (sds: Gu Fr)]"
"Hùùli","(n, -eni/-ini): ❶ durch Druck entstandene Vertiefung, Senke, zB durch Liegen im Bett (Dü Si1); as Hùùli mache fùr d Chatz (Si1); ↑ Hööli, Tüela. ❷ Bett (Kinderspr. / Gi2 Si1); asch eppa de Zyt fùr i ds Hùùli (Gi2); SYN: Bett. ❸ Ort, an dem man sich bes. wohl fühlt (He2); im Winter het er i de warme Chüeställ as Hùùli gfùne (MaSchaller 99).","[auch Hùùla, f (Dü1) (r) zu hooḷ (r) Id 2,1160: Huul, Hulli 'Bett' (BE); Hulle, f 'Einsenkung' (Rigg.)]"
"hǜǜpe","(-et): ❶ schreien, rufen, von Mensch u. Tier (Ss1; sds 8,22: Fr); glyychgǜutig glotzet [de Mùni] di aa ù streckt de Haus ù hùùpet: «Muu!» (ms 69); SYN: brüele. ↑ggygge. ZSS: aa~. ❷ laut, schreiend singen: si hii de o no a wee gsùnge, mengisch mee gjutzget ù ghǜǜpet (pb Isi61); ↑singe.","[auch hùùpe (ms) (r) lautmalend, wie heepe, hoope, huupe (r) Id 2,1489: heepe, hoope, huppe, hüüpe 'rufen']"
"Hùùpela1","(f, -e): ❶ Kuh (Kinderspr. / Gu1 Wü1 Üb2 Ta He1 Pl2); SYN: Chue. ❷ abschätzig für Frauen (übertr. / Baeriswyl); vgl. Anhang 1.","[wohl zu einem Lockruf für Kühe hùùp; zu -ela s. Miggela; ev. beeinflusst von hǜǜpe ]"
"Hùùpela2","(f, -e): Spinnennetz, -gewebe (Re2). SYN: Spinelewùpp. ZSS: Spinele~.","[Variante von Wùùpela, wohl unter Einfluss von schwzdt Huppi 'Quaste, Büschel'; Veränderung von w- zu h- neuer]"
"Hùùptma","(m, -mane): Hauptmann (allg.); ‡Militäär. SYN: Höǜptling.","[auch Hùùpma (ar 52)]"
"Hùùptsach","(f, -e): Hauptsache (wh 66, 175).","[auch Hùùtsach (wh: ""†"")]"
"huure-","(Part.): sehr, Verstärkungspräfix vor Adj. (Üb2 Ta2). SYN: moords-.","[auch huere (Ta2: Ausgangsform) (r) neu]"
"Huuri","(n, -eni): gr. Eule, Nachteule (Gu1 UL1 Dü2 Üb2 Ta He1; sds 6,252: Gu UL Ta He / wh 62, 73); SYN: Hùùri. ZSS: Nacht~.","[wohl lautmalend (r) Id 2,1582: AG, BE, NW (FR fehlt)]"
